user_id,cluster,cluster_nome,media_renda,media_gasto,categoria_1,gasto_atual_1,economia_1,recomendacao_1,categoria_2,gasto_atual_2,economia_2,recomendacao_2,economia_total,pct_economia_renda,pct_economia_gasto,taxa_poupanca_atual,taxa_poupanca_projetada,melhoria_poupanca,categoria_3,gasto_atual_3,economia_3,recomendacao_3
user_0028,0,Endividados Moderados,3826.222,5849.159305956951,Alimentacao_Fora,797.081444393772,557.9570110756404,Cortar drasticamente refeições fora,Vestuario,210.712,147.49839999999998,Cortar significativamente gastos com vestuário,705.4554110756403,18.43738839710922,12.06080009407821,-0.5287035895870524,-0.34432970561596027,0.18437388397109217,,,,
user_0029,2,Endividados Severos,3866.8759999999993,5993.302801492517,Alimentacao_Fora,386.604,270.6228,Cortar refeições fora de casa,Vestuario,255.96173699404244,230.3655632946382,Suspender compras de vestuário,500.9883632946382,12.955894197141008,8.359136521016037,-0.5499081950113005,-0.42034925303989046,0.12955894197141005,,,,
user_0030,1,Em Alerta,3061.493158593659,1739.883661843156,Alimentacao_Fora,126.958,76.17479999999999,Reduzir significativamente refeições fora,Lazer,71.78187514812934,35.89093757406467,Cortar gastos com lazer pela metade,136.38653757406465,4.454902575601893,7.838830869276786,0.4316878817908589,0.4762369075468779,0.044549025756019045,Vestuario,60.802,24.320800000000002,Reduzir gastos com vestuário
user_0031,2,Endividados Severos,2892.838,4724.728634670028,Alimentacao_Fora,434.3690362444927,304.05832537114486,Cortar refeições fora de casa,Vestuario,164.826,148.3434,Suspender compras de vestuário,452.40172537114483,15.638681646574915,9.575189610921225,-0.6332503357153173,-0.4768635192495685,0.1563868164657488,,,,
user_0032,1,Em Alerta,3841.77,4039.089757291945,Alimentacao_Fora,301.368,180.8208,Reduzir significativamente refeições fora,Lazer,123.876,61.938,Cortar gastos com lazer pela metade,332.2212983082806,8.647610302237787,8.225152652488275,-0.0513616789375588,0.03511442408481918,0.08647610302237799,Vestuario,223.65624577070147,89.4624983082806,Reduzir gastos com vestuário
user_0033,2,Endividados Severos,3999.558,5793.753898957376,Alimentacao_Fora,607.7178970245398,425.4025279171778,Cortar refeições fora de casa,Vestuario,208.734,187.8606,Suspender compras de vestuário,613.2631279171778,15.333272524543407,10.584901233508358,-0.448598544878553,-0.295265819633119,0.153332725245434,,,,
user_0034,0,Endividados Moderados,3277.51,4627.222672081531,Alimentacao_Fora,432.7524334173307,302.92670339213146,Cortar drasticamente refeições fora,Vestuario,332.293647609706,232.6055533267942,Cortar significativamente gastos com vestuário,535.5322567189256,16.339607101699936,11.573513847735782,-0.411810390229635,-0.24841431921263543,0.16339607101699957,,,,
user_0035,3,Poupadores,8419.680362324316,6718.291090955712,Transporte,579.0748653350385,86.86122980025577,Otimizar gastos com transporte,Telecomunicacoes,227.17448287588678,45.43489657517736,Revisar planos e assinaturas,132.29612637543312,1.571272550528412,1.969193126411754,0.2020729051641721,0.21778563066945622,0.01571272550528413,,,,
user_0036,3,Poupadores,6916.96822170776,5767.662430134861,Transporte,649.9974136927005,97.49961205390508,Otimizar gastos com transporte,Telecomunicacoes,190.9791768554933,38.19583537109866,Revisar planos e assinaturas,135.69544742500375,1.9617763603300369,2.3526939911743567,0.1661574485720481,0.18577521217534854,0.019617763603300448,,,,
user_0037,1,Em Alerta,3993.042805953653,4663.77740940819,Alimentacao_Fora,339.26787898728446,203.56072739237067,Reduzir significativamente refeições fora,Lazer,176.61906048230983,88.30953024115492,Cortar gastos com lazer pela metade,410.5539934819543,10.281732839673435,8.803035767825197,-0.1679758109415876,-0.06515848254485311,0.10281732839673448,Vestuario,296.70933962107176,118.68373584842871,Reduzir gastos com vestuário
user_0038,2,Endividados Severos,4909.442,7015.322704570268,Alimentacao_Fora,826.1383847749296,578.2968693424507,Cortar refeições fora de casa,Vestuario,240.48600000000002,216.43740000000003,Suspender compras de vestuário,794.7342693424507,16.18787367978786,11.328548989267532,-0.4289450215666603,-0.2670662847687817,0.16187873679787862,,,,
user_0039,2,Endividados Severos,2779.662,4746.0619470032425,Alimentacao_Fora,581.9809765186993,407.3866835630895,Cortar refeições fora de casa,Vestuario,187.60399999999998,168.84359999999998,Suspender compras de vestuário,576.2302835630894,20.73022847968888,12.141229718397009,-0.7074241209914165,-0.5001218361945278,0.20730228479688873,,,,
user_0040,3,Poupadores,8903.48524173935,7167.066159863874,Transporte,627.588,94.1382,Otimizar gastos com transporte,Telecomunicacoes,199.59829173054564,39.91965834610913,Revisar planos e assinaturas,134.05785834610913,1.5056784473303635,1.8704705015399958,0.1950268950562393,0.210083679529543,0.015056784473303692,,,,
user_0041,1,Em Alerta,3975.199492432548,2290.27667187056,Alimentacao_Fora,203.1716215379745,121.90297292278468,Reduzir significativamente refeições fora,Lazer,41.394,20.697,Cortar gastos com lazer pela metade,190.98920716574474,4.804518805391387,8.33913253850489,0.4238586827578135,0.4719038708117272,0.04804518805391367,Vestuario,120.97308560740021,48.389234242960086,Reduzir gastos com vestuário
user_0042,0,Endividados Moderados,3225.74,4701.523303338511,Alimentacao_Fora,373.268,261.28759999999994,Cortar drasticamente refeições fora,Vestuario,246.55459658438207,172.58821760906744,Cortar significativamente gastos com vestuário,433.8758176090674,13.450427424686037,9.228409381720514,-0.4575022485812591,-0.322997974334399,0.13450427424686012,,,,
user_0043,1,Em Alerta,3796.872,3844.500197916285,Alimentacao_Fora,387.2380032036777,232.3428019222066,Reduzir significativamente refeições fora,Lazer,116.04400000000001,58.022000000000006,Cortar gastos com lazer pela metade,351.9920019222066,9.270578568943241,9.155728542112858,-0.0125440620374571,0.080161723651975,0.09270578568943211,Vestuario,154.06799999999998,61.627199999999995,Reduzir gastos com vestuário
user_0044,2,Endividados Severos,3791.268,7368.83237356557,Alimentacao_Fora,709.6044527494464,496.72311692461244,Cortar refeições fora de casa,Vestuario,261.156,235.0404,Suspender compras de vestuário,731.7635169246124,19.301286981680335,9.930521958264233,-0.9436326773959453,-0.7506198075791418,0.19301286981680343,,,,
user_0045,2,Endividados Severos,2876.794,5780.372067738523,Alimentacao_Fora,542.7785215417097,379.9449650791967,Cortar refeições fora de casa,Vestuario,250.13317138462986,225.11985424616688,Suspender compras de vestuário,605.0648193253636,21.032608498396606,10.467575654902186,-1.0,-0.7989843028083203,0.20101569719167967,,,,
user_0046,1,Em Alerta,4780.882568772389,3075.9819684002914,Alimentacao_Fora,231.996,139.1976,Reduzir significativamente refeições fora,Lazer,80.878,40.439,Cortar gastos com lazer pela metade,264.42155168133934,5.53081042836064,8.596329705367408,0.3566079224593616,0.411916026742968,0.055308104283606385,Vestuario,211.9623792033483,84.78495168133932,Reduzir gastos com vestuário
user_0047,2,Endividados Severos,3951.456,7489.535659207047,Alimentacao_Fora,1056.532196375781,739.5725374630467,Cortar refeições fora de casa,Vestuario,238.942,215.04780000000002,Suspender compras de vestuário,954.6203374630468,24.158698400362972,12.746055041336396,-0.8953863232203644,-0.6537993392167342,0.2415869840036302,,,,
user_0048,1,Em Alerta,3450.364,3616.800515838505,Alimentacao_Fora,445.7886892499895,267.47321354999366,Reduzir significativamente refeições fora,Lazer,103.37,51.685,Cortar gastos com lazer pela metade,366.3773893325325,10.618514143218876,10.129875499854407,-0.0482373789659597,0.057947762466228965,0.10618514143218866,Vestuario,118.04793945634711,47.21917578253885,Reduzir gastos com vestuário
user_0049,1,Em Alerta,4389.507587540753,4550.579283884981,Alimentacao_Fora,324.9074991493759,194.94449948962554,Reduzir significativamente refeições fora,Lazer,103.074,51.537,Cortar gastos com lazer pela metade,305.27989948962556,6.9547641370101925,6.708594234820097,-0.0366947073520083,0.03285293401809354,0.06954764137010183,Vestuario,146.996,58.79840000000001,Reduzir gastos com vestuário
user_0050,0,Endividados Moderados,5038.320924731239,4642.418459190292,Alimentacao_Fora,410.5690608700177,287.3983426090124,Cortar drasticamente refeições fora,Vestuario,219.93291568689045,153.95304098082332,Cortar significativamente gastos com vestuário,441.3513835898357,8.759890252790493,9.506928069272195,0.0785782548304156,0.1661771573583206,0.08759890252790499,,,,
user_0051,1,Em Alerta,3200.29,4305.495401935355,Alimentacao_Fora,386.43835555957264,231.86301333574357,Reduzir significativamente refeições fora,Lazer,192.71634449323173,96.35817224661587,Cortar gastos com lazer pela metade,396.63558558235945,12.393738866863924,9.212310049247026,-0.345345391178723,-0.22140800251008377,0.12393738866863921,Vestuario,171.036,68.4144,Reduzir gastos com vestuário
user_0052,2,Endividados Severos,3418.436,6123.210345423244,Alimentacao_Fora,368.7166266101229,258.101638627086,Cortar refeições fora de casa,Vestuario,260.7495576193551,234.67460185741956,Suspender compras de vestuário,492.7762404845056,14.415254241545128,8.047677814184976,-0.7912315296887944,-0.6470789872733431,0.14415254241545128,,,,
user_0053,1,Em Alerta,3905.768,3436.852330819522,Alimentacao_Fora,283.70771459455074,170.22462875673043,Reduzir significativamente refeições fora,Lazer,87.98,43.99,Cortar gastos com lazer pela metade,260.32902875673045,6.665245574154185,7.574635267924201,0.1200572254113601,0.18670968115290212,0.06665245574154202,Vestuario,115.28599999999999,46.114399999999996,Reduzir gastos com vestuário
user_0054,2,Endividados Severos,3436.612,5457.893671189928,Alimentacao_Fora,618.3322638173702,432.8325846721591,Cortar refeições fora de casa,Vestuario,298.7594792258712,268.8835313032841,Suspender compras de vestuário,701.7161159754432,20.418834479290744,12.856903381601706,-0.5881611515032621,-0.3839728067103544,0.2041883447929077,,,,
user_0055,0,Endividados Moderados,2226.12,4887.557711222424,Alimentacao_Fora,691.5261948172227,484.0683363720559,Cortar drasticamente refeições fora,Vestuario,212.47770608001787,148.7343942560125,Cortar significativamente gastos com vestuário,632.8027306280684,28.4262632125882,12.94721756788829,-1.0,-0.911287343267369,0.08871265673263096,,,,
user_0056,3,Poupadores,5358.660991278604,5843.160571960205,Transporte,684.229666990101,102.63445004851515,Otimizar gastos com transporte,Telecomunicacoes,257.2619708388937,51.45239416777875,Revisar planos e assinaturas,154.0868442162939,2.8754728927072506,2.6370462067346954,-0.0904142996674242,-0.061659570740351756,0.028754728927072447,,,,
user_0057,2,Endividados Severos,2705.236,5277.7891298144605,Alimentacao_Fora,436.29070787802027,305.4034955146142,Cortar refeições fora de casa,Vestuario,158.65,142.785,Suspender compras de vestuário,448.18849551461415,16.567445336178217,8.49197428110149,-0.9509533104743766,-0.7852788571125944,0.16567445336178221,,,,
user_0058,0,Endividados Moderados,3869.99,5097.156269699163,Alimentacao_Fora,490.7505460582065,343.52538224074453,Cortar drasticamente refeições fora,Vestuario,204.316,143.0212,Cortar significativamente gastos com vestuário,486.54658224074456,12.572295593547905,9.54545155174261,-0.3170980466872428,-0.19137509075176393,0.12572295593547886,,,,
user_0059,2,Endividados Severos,3894.158,9141.900562063229,Alimentacao_Fora,722.8728522579969,506.0109965805978,Cortar refeições fora de casa,Vestuario,408.2584683947565,367.4326215552809,Suspender compras de vestuário,873.4436181358788,22.42958858207291,9.554289200655578,-1.0,-1.1232977562613922,-0.12329775626139217,,,,
user_0060,1,Em Alerta,2864.9880000000003,3531.5847146132555,Alimentacao_Fora,257.896,154.73760000000001,Reduzir significativamente refeições fora,Lazer,111.67863984864384,55.83931992432192,Cortar gastos com lazer pela metade,263.63931992432197,9.202109046331849,7.465184647374179,-0.2326699848701827,-0.14064889440686426,0.09202109046331844,Vestuario,132.656,53.062400000000004,Reduzir gastos com vestuário
user_0061,1,Em Alerta,3964.24646117996,3239.6360614901905,Alimentacao_Fora,311.8753187989736,187.12519127938415,Reduzir significativamente refeições fora,Lazer,146.30356506245514,73.15178253122757,Cortar gastos com lazer pela metade,302.38923337923006,7.62791204685149,9.334049493205573,0.1827864152205332,0.2590655356890481,0.0762791204685149,Vestuario,105.28064892154585,42.11225956861834,Reduzir gastos com vestuário
user_0062,0,Endividados Moderados,2254.668,2596.9346631375183,Alimentacao_Fora,216.25843117793428,151.380901824554,Cortar drasticamente refeições fora,Vestuario,127.0182523126512,88.91277661885583,Cortar significativamente gastos com vestuário,240.29367844340982,10.657608057745522,9.252973586678383,-0.1518035751327992,-0.04522749455534402,0.10657608057745518,,,,
user_0063,0,Endividados Moderados,2172.34,2787.847653673597,Alimentacao_Fora,289.98034847803365,202.98624393462353,Cortar drasticamente refeições fora,Vestuario,151.2137259003095,105.84960813021664,Cortar significativamente gastos com vestuário,308.8358520648402,14.21673642546011,11.077931452168185,-0.2833385444606263,-0.14117118020602515,0.14216736425460114,,,,
user_0064,2,Endividados Severos,2710.138,7627.928196475128,Alimentacao_Fora,656.6977631892529,459.688434232477,Cortar refeições fora de casa,Vestuario,301.446,271.30140000000006,Suspender compras de vestuário,730.989834232477,26.972421117761424,9.583071777868438,-1.0,-1.5448661146563945,-0.5448661146563945,,,,
user_0065,2,Endividados Severos,3521.394,6905.393992315326,Alimentacao_Fora,459.41999999999996,321.59399999999994,Cortar refeições fora de casa,Vestuario,229.2,206.28,Suspender compras de vestuário,527.8739999999999,14.990483882235273,7.644371929935424,-0.9609830630469992,-0.8110782242246469,0.14990483882235228,,,,
user_0066,1,Em Alerta,2943.476,3332.056995208163,Alimentacao_Fora,322.7196605984264,193.63179635905584,Reduzir significativamente refeições fora,Lazer,129.55668419462722,64.77834209731361,Cortar gastos com lazer pela metade,306.18933845636946,10.402304569711777,9.189198711087503,-0.1320143242914714,-0.027991278594353484,0.1040230456971179,Vestuario,119.44800000000001,47.7792,Reduzir gastos com vestuário
user_0067,2,Endividados Severos,4202.62,6681.713416339354,Alimentacao_Fora,505.8501042930843,354.095073005159,Cortar refeições fora de casa,Vestuario,251.164,226.0476,Suspender compras de vestuário,580.1426730051589,13.804309526085131,8.682543486323246,-0.5898923567534905,-0.45184926149263915,0.13804309526085135,,,,
user_0068,3,Poupadores,6331.121363184159,6333.231784398262,Transporte,576.8840693040648,86.53261039560972,Otimizar gastos com transporte,Telecomunicacoes,290.4609713776039,58.09219427552079,Revisar planos e assinaturas,144.6248046711305,2.2843473750500536,2.283586162556211,-0.0003333408243245,0.022510132926175975,0.022843473750500474,,,,
user_0069,3,Poupadores,8736.975123306423,5439.903470681818,Transporte,599.2871308673318,89.89306963009977,Otimizar gastos com transporte,Telecomunicacoes,243.12106384432605,48.62421276886521,Revisar planos e assinaturas,138.517282398965,1.5854146365766975,2.5463187563069702,0.3773699256427389,0.39322407200850595,0.01585414636576704,,,,
user_0070,2,Endividados Severos,3595.0840000000003,7356.136060985581,Alimentacao_Fora,485.544,339.88079999999997,Cortar refeições fora de casa,Vestuario,234.70450068986185,211.23405062087568,Suspender compras de vestuário,551.1148506208756,15.329679379421329,7.491906702810996,-1.0,-0.8928684866235963,0.1071315133764037,,,,
user_0071,1,Em Alerta,2704.072,3825.246285852239,Alimentacao_Fora,273.174,163.90439999999998,Reduzir significativamente refeições fora,Lazer,134.1019027577161,67.05095137885804,Cortar gastos com lazer pela metade,276.074551378858,10.209585816459695,7.21717062767765,-0.4146244204489519,-0.31252856228435516,0.10209585816459676,Vestuario,112.798,45.119200000000006,Reduzir gastos com vestuário
user_0072,3,Poupadores,6678.218820401124,7229.468546655773,Transporte,933.6823610858879,140.05235416288318,Otimizar gastos com transporte,Telecomunicacoes,204.1526130992234,40.830522619844686,Revisar planos e assinaturas,180.88287678272786,2.708549714336303,2.502021768479803,-0.0825444240567036,-0.055458926913340596,0.02708549714336301,,,,
user_0073,2,Endividados Severos,3811.268,8808.264443302598,Alimentacao_Fora,1003.2775155654557,702.294260895819,Cortar refeições fora de casa,Vestuario,273.81399999999996,246.43259999999998,Suspender compras de vestuário,948.726860895819,24.8926829836112,10.770871685365755,-1.0,-1.062184444233987,-0.062184444233986946,,,,
user_0074,1,Em Alerta,4381.048000000001,4442.794467003468,Alimentacao_Fora,369.226,221.5356,Reduzir significativamente refeições fora,Lazer,150.192,75.096,Cortar gastos com lazer pela metade,368.558,8.412553343400939,8.295634712280116,-0.0140939946340389,0.07003153879997047,0.08412553343400937,Vestuario,179.816,71.9264,Reduzir gastos com vestuário
user_0075,2,Endividados Severos,3226.4880000000003,5807.836804709102,Alimentacao_Fora,373.456,261.4192,Cortar refeições fora de casa,Vestuario,242.42800000000003,218.18520000000004,Suspender compras de vestuário,479.60440000000006,14.864595808197645,8.257883548159066,-0.8000490950870114,-0.6514031370050349,0.14864595808197645,,,,
user_0076,1,Em Alerta,3783.65470666222,4288.106213402023,Alimentacao_Fora,446.59337828319894,267.9560269699194,Reduzir significativamente refeições fora,Lazer,118.74600000000001,59.373000000000005,Cortar gastos com lazer pela metade,397.2719273956766,10.49968768810125,9.264507631691703,-0.1333238748904783,-0.028326998009465715,0.1049968768810126,Vestuario,174.85725106439298,69.9429004257572,Reduzir gastos com vestuário
user_0077,2,Endividados Severos,3952.524,6834.626989357023,Alimentacao_Fora,500.59749850904063,350.4182489563284,Cortar refeições fora de casa,Vestuario,205.238,184.7142,Suspender compras de vestuário,535.1324489563284,13.539005682352048,7.829724281802711,-0.7291803893808164,-0.5937903325572963,0.13539005682352012,,,,
user_0078,1,Em Alerta,3690.722,5187.805643476689,Alimentacao_Fora,364.36199999999997,218.61719999999997,Reduzir significativamente refeições fora,Lazer,133.156,66.578,Cortar gastos com lazer pela metade,376.47857162414624,10.200675413215794,7.256990671914288,-0.4056343564962867,-0.3036276023641288,0.10200675413215793,Vestuario,228.2084290603656,91.28337162414624,Reduzir gastos com vestuário
user_0079,1,Em Alerta,3493.606,5835.629208182659,Alimentacao_Fora,416.524,249.9144,Reduzir significativamente refeições fora,Lazer,140.368,70.184,Cortar gastos com lazer pela metade,411.7256,11.785118298972465,7.055376298115079,-0.6703741658855231,-0.5525229828957983,0.11785118298972486,Vestuario,229.06799999999998,91.6272,Reduzir gastos com vestuário
user_0080,1,Em Alerta,3017.196,3627.445558549304,Alimentacao_Fora,362.39155525916584,217.4349331554995,Reduzir significativamente refeições fora,Lazer,91.226,45.613,Cortar gastos com lazer pela metade,329.6855331554995,10.926884867787825,9.088641795835747,-0.2022571813529197,-0.0929883326750416,0.1092688486778781,Vestuario,166.594,66.6376,Reduzir gastos com vestuário
