user_id,ano,mes,gasto_total,gasto_medio,gasto_std,num_transacoes,pct_essencial,num_anomalias,renda_mes,saldo_mes,pct_gasto
user_0004,2025,9,3165.3101178702404,46.54867820397413,55.91597110713509,68,0.8676470588235294,4,2793.6,-371.71011787024054,113.30577455148341
user_0004,2025,10,2713.962206276285,45.99935942841161,52.90817282159419,59,0.847457627118644,3,2814.28,100.31779372371511,96.43540110707835
user_0004,2025,11,3065.773216751278,47.90270651173872,86.70987563788236,64,0.828125,3,2669.12,-396.65321675127825,114.86082367039616
user_0005,2025,7,10302.823691954254,75.75605655848716,124.7134552779872,136,0.8382352941176471,6,3345.83,-6956.993691954254,307.9302801383888
user_0005,2025,8,6030.923596159899,90.01378501731192,242.39339379952312,67,0.8507462686567164,4,3096.28,-2934.6435961598986,194.77965804642662
user_0005,2025,9,4871.00944222069,90.20387855964242,114.61825578697082,54,0.8333333333333334,4,3108.01,-1762.99944222069,156.72438126713524
user_0005,2025,10,4272.7675769433745,56.22062601241282,60.89773025610991,76,0.8552631578947368,4,19685.38151581616,15412.613938872786,21.70528203129024
user_0005,2025,11,5116.638178466204,77.52482088585158,123.14300496241928,66,0.8484848484848485,3,3142.89,-1973.7481784662045,162.80042185587803
user_0006,2025,7,3328.7106085544965,31.109444939761648,33.50005623860914,107,0.822429906542056,4,2182.69,-1146.0206085544964,152.50496445003625
user_0006,2025,8,2191.556639257232,38.44836209223214,45.25631329648287,57,0.8070175438596491,4,2184.52,-7.036639257231855,100.32211374843132
user_0006,2025,9,1427.9684070329179,25.05207731636698,27.8080313033108,57,0.8947368421052632,3,2108.68,680.711592967082,67.7185920591516
user_0006,2025,10,3265.261734179133,47.32263382868309,102.6766469639476,69,0.8840579710144928,6,2245.0,-1020.2617341791329,145.44595697902596
user_0006,2025,11,1822.2730635045527,28.92496926197703,36.43377678467242,63,0.8253968253968254,2,2171.62,349.34693649544715,83.91307243000861
user_0007,2025,7,6402.305439638218,52.47791343965752,221.27876109900978,122,0.8114754098360656,9,11618.476385640555,5216.170946002338,55.10451824432781
user_0007,2025,8,2514.6653537449715,35.923790767785306,53.625977314549125,70,0.8428571428571429,3,2327.81,-186.85535374497158,108.02708785274449
user_0007,2025,9,4285.269817975553,68.0201558408818,149.73801078291228,63,0.8571428571428571,5,3076.25,-1209.0198179755535,139.30174134012364
user_0007,2025,10,3964.0953511007824,60.06205077425428,97.86355934920864,66,0.8787878787878788,5,2928.8,-1035.2953511007822,135.3487896442496
user_0007,2025,11,2178.4144528677048,40.34100838643898,46.74841223939354,54,0.8333333333333334,2,2777.09,598.6755471322954,78.44234262727187
user_0008,2025,7,10581.572158075025,89.6743403226697,162.79308679206605,118,0.847457627118644,5,4304.82,-6276.752158075025,245.8075403402471
user_0008,2025,8,4689.44123599198,60.12104148707666,121.84565375568071,78,0.8461538461538461,1,3737.3,-952.1412359919796,125.4767140981987
user_0008,2025,9,4163.304035734989,67.15006509249983,124.0698532711612,62,0.9032258064516129,3,3690.0,-473.30403573498916,112.82666763509455
user_0008,2025,10,6214.838376571934,92.75878173987961,205.83812703918372,67,0.8059701492537313,3,3645.42,-2569.4183765719335,170.48346628295047
user_0008,2025,11,4596.5230583260345,83.5731465150188,76.12235915034661,55,0.8181818181818182,2,4739.02,142.49694167396592,96.99311373081426
user_0009,2025,7,4010.9692953903796,34.281788849490425,44.85090477129533,117,0.8205128205128205,5,2106.77,-1904.1992953903796,190.38477362931786
user_0009,2025,8,1737.1006982809868,25.54559850413216,38.0233932893463,68,0.8088235294117647,7,2089.09,351.9893017190134,83.1510704795383
user_0009,2025,9,2124.0279338866753,29.915886392770076,40.783570987819566,71,0.8309859154929577,3,2051.48,-72.54793388667531,103.5363705172205
user_0009,2025,10,2143.16562001087,30.616651714441,37.35208794246658,70,0.8428571428571429,2,2154.42,11.25437998913003,99.47761439324132
user_0009,2025,11,1365.06,27.301199999999998,33.12270370261806,50,0.82,0,2016.74,651.6800000000001,67.68646429386038
user_0010,2025,7,7832.670390145902,59.79137702401452,89.66103182996747,131,0.8396946564885496,11,3229.0,-4603.670390145902,242.57263518568914
user_0010,2025,8,4038.2396466909854,68.44473977442348,93.42438498259499,59,0.8813559322033898,4,3187.06,-851.1796466909855,126.70736185358875
user_0010,2025,9,3308.1108813108945,48.64868943104256,73.9855237918436,68,0.9411764705882353,3,3073.35,-234.76088131089455,107.63859896565293
user_0010,2025,10,4002.0961122464296,66.70160187077383,152.99396571999566,60,0.8166666666666667,3,3030.17,-971.9261122464295,132.0749697953062
user_0010,2025,11,3409.702740600966,50.89108568061143,60.4295492305767,67,0.8507462686567164,3,3031.8,-377.9027406009659,112.46463291117375
user_0011,2025,7,6813.111690563543,51.22640368844769,132.7644654594154,133,0.8421052631578947,8,1961.86,-4851.251690563543,347.27817940951667
user_0011,2025,8,2870.1123759827656,46.29213509649622,52.11127684140619,62,0.8064516129032258,10,2054.97,-815.1423759827658,139.66687474672457
user_0011,2025,9,3281.367634271269,49.71769142835256,63.455651837339474,66,0.803030303030303,4,1961.98,-1319.3876342712688,167.24776166277275
user_0011,2025,10,2762.1326213165876,42.494348020255195,50.1139674268459,65,0.7846153846153846,1,1990.64,-771.4926213165875,138.7560091888331
user_0011,2025,11,3271.6190992952775,51.11904842648871,72.3561996872645,64,0.84375,2,1989.41,-1282.2090992952774,164.4517268584795
user_0012,2025,7,3993.7809765289676,35.65875871900864,41.97550007028847,112,0.8125,4,2238.07,-1755.7109765289674,178.44754527467717
user_0012,2025,8,2378.4326368303937,34.97695054162344,45.0126597418878,68,0.8382352941176471,1,2203.5,-174.93263683039368,107.93885349808912
user_0012,2025,9,2016.8896773096553,34.18457080185856,41.04661867945577,59,0.8305084745762712,2,2161.58,144.6903226903446,93.30627028884683
user_0012,2025,10,2833.295879806919,39.351331663984986,61.12310720980756,72,0.8611111111111112,3,2265.3,-567.9958798069188,125.07375975839486
user_0012,2025,11,3107.8234966970613,46.385425323836735,71.36718039399607,67,0.8059701492537313,4,2303.85,-803.9734966970614,134.89695495353698
user_0013,2025,7,8785.198125000725,69.17478838583249,94.33618707421651,127,0.84251968503937,6,3351.34,-5433.858125000725,262.1398642035939
user_0013,2025,8,4421.037413154959,80.38249842099926,145.06421475713339,55,0.8727272727272727,2,3557.55,-863.4874131549586,124.27196843768769
user_0013,2025,9,8184.099545943382,138.71355162615902,372.1413186082413,59,0.7457627118644068,5,3402.8,-4781.299545943381,240.51074250450748
user_0013,2025,10,5596.070978081155,88.82652346160563,118.41620527530577,63,0.873015873015873,4,3466.51,-2129.5609780811546,161.43241987131597
user_0013,2025,11,6322.238246923397,90.31768924176282,128.24654740496388,70,0.8714285714285714,5,3477.46,-2844.778246923397,181.80621047901047
user_0014,2025,7,7597.034539236559,64.38164863759796,115.18665711418895,118,0.8135593220338984,5,4271.14,-3325.8945392365586,177.8690124705947
user_0014,2025,8,3690.2615000980663,52.718021429972374,66.01393647273753,70,0.8428571428571429,2,3550.4,-139.86150009806624,103.93931669947234
user_0014,2025,9,2249.771716869437,42.4485229598007,60.01063046460367,53,0.8113207547169812,3,2654.0,404.2282831305629,84.76909257232242
user_0014,2025,10,3621.1213337474173,58.4051828023777,88.17146376732195,62,0.8387096774193549,5,4308.39,687.268666252583,84.04813245196969
user_0014,2025,11,4641.848857720718,70.33104329879876,78.48152362374411,66,0.8484848484848485,2,29144.35168963126,24502.502831910544,15.927095950369544
user_0015,2025,7,4010.467717294502,33.987014553343236,45.76131159710992,118,0.8135593220338984,6,2060.46,-1950.007717294502,194.63943572282415
user_0015,2025,8,1739.2524017172702,29.987110374435694,30.932902676067076,58,0.7931034482758621,2,2001.27,262.01759828272975,86.90743386535901
user_0015,2025,9,2879.6599662855315,47.20754043091035,60.06788055704139,61,0.8688524590163934,4,2030.64,-849.0199662855314,141.8104620358868
user_0015,2025,10,3179.8747063817473,42.97127981596956,78.05124357999503,74,0.8513513513513513,8,2104.43,-1075.4447063817474,151.1038479009398
user_0015,2025,11,1806.1982041115125,35.415651061010045,47.2338761160252,51,0.8627450980392157,1,2079.77,273.5717958884875,86.84605529032116
user_0016,2025,7,9242.18318861457,69.49009916251556,133.4742635899125,133,0.8421052631578947,6,3675.78,-5566.403188614569,251.43461220787339
user_0016,2025,8,3666.714574395576,52.381636777079656,73.34244339604832,70,0.9142857142857143,5,3649.62,-17.094574395576274,100.46839326821906
user_0016,2025,9,3800.2940151797347,53.525267819432884,65.4377493743218,71,0.8591549295774648,3,3411.2,-389.0940151797349,111.40636770578492
user_0016,2025,10,5029.407974145825,81.11948345396493,180.76823179651348,62,0.8064516129032258,5,3602.67,-1426.7379741458253,139.60223873254628
user_0016,2025,11,3376.295035666446,59.23324623976221,114.56605578235401,57,0.8421052631578947,5,3414.8,38.5049643335542,98.87240938463295
user_0017,2025,7,6116.793648115237,57.705600453917334,91.81154870000404,106,0.8584905660377359,7,2521.46,-3595.3336481152373,242.58935886808587
user_0017,2025,8,7232.186023085605,111.26440035516315,360.0159295637472,65,0.8923076923076924,4,3670.39,-3561.7960230856047,197.0413504582784
user_0017,2025,9,3831.3749975730443,72.29009429383102,108.72030338158473,53,0.8679245283018868,2,2877.29,-954.0849975730443,133.159153146643
user_0017,2025,10,3656.496576428228,57.13275900669106,81.11709606390792,64,0.8125,5,4338.49,681.9934235717719,84.28039655336829
user_0017,2025,11,5307.761619227275,82.93377530042618,97.38934678581933,64,0.890625,2,4534.38,-773.3816192272752,117.05595074138637
user_0018,2025,7,9669.914697922093,83.36133360277667,109.04879879246533,116,0.8706896551724138,8,5642.55,-4027.364697922093,171.37490492635587
user_0018,2025,8,2938.895820920381,53.434469471279655,86.09221819357228,55,0.8727272727272727,2,3212.34,273.44417907961906,91.4876949799953
user_0018,2025,9,3781.4374146012156,59.08495960314399,118.91489689129565,64,0.875,3,3064.02,-717.4174146012156,123.41425364720908
user_0018,2025,10,3442.674792892867,57.37791321488112,74.58176838510097,60,0.85,2,3774.42,331.74520710713296,91.2106970843962
user_0018,2025,11,3982.480609779678,75.14114358074865,143.44956687936553,53,0.8679245283018868,4,3271.96,-710.5206097796781,121.71544303046731
user_0019,2025,7,5075.777544400145,39.34711274728795,64.46022905075766,129,0.8294573643410853,13,1524.94,-3550.8375444001454,332.850967539716
user_0019,2025,8,1835.1586446311537,37.45221723737048,41.32746261376706,49,0.8571428571428571,3,1832.77,-2.3886446311537384,100.13032975393277
user_0019,2025,9,2280.06,36.191428571428574,37.89984870414702,63,0.8412698412698413,0,2058.41,-221.6500000000001,110.76801997658387
user_0019,2025,10,1906.646868504082,34.04726550900146,91.27850422750679,56,0.8214285714285714,4,5960.267715913563,4053.620847409481,31.989282350748233
user_0019,2025,11,2222.7629633973497,44.45525926794699,55.84075357497987,50,0.8,1,1880.69,-342.07296339734967,118.18869475550726
user_0020,2025,7,8009.035147971064,70.25469428044794,127.83294447874052,114,0.7807017543859649,2,2957.95,-5051.0851479710645,270.76303345124376
user_0020,2025,8,2747.088186530353,43.60457438937068,57.280935945920994,63,0.7936507936507936,4,1897.57,-849.5181865303532,144.76874036427395
user_0020,2025,9,3946.090317160923,73.07574661409116,128.77370209364744,54,0.8333333333333334,4,3152.49,-793.6003171609232,125.17376160307958
user_0020,2025,10,3649.1982110045296,58.85803566136338,82.984809340863,62,0.8225806451612904,4,2876.32,-772.8782110045295,126.8703833719659
user_0020,2025,11,1989.3438429919345,36.16988805439881,45.66647663917133,55,0.8545454545454545,1,2117.93,128.58615700806536,93.9286871139242
user_0021,2025,7,5718.0502327188,45.7444018617504,83.64177426266225,125,0.84,9,10616.576944950686,4898.526712231886,53.859641034658935
user_0021,2025,8,2196.371703135589,39.22092327027838,71.41257390518653,56,0.8571428571428571,2,3140.74,944.3682968644107,69.93166270164322
user_0021,2025,9,2348.076379343263,29.350954741790787,34.68653629822281,80,0.8875,4,2982.84,634.7636206567372,78.71948811680355
user_0021,2025,10,1961.1917629305783,30.643621295790286,43.44890721551885,64,0.8125,4,2925.69,964.4982370694217,67.03347801477868
user_0021,2025,11,3136.705767410573,46.81650399120258,109.7843122894129,67,0.835820895522388,5,3131.37,-5.335767410573226,100.17039721944623
user_0022,2025,7,3758.3116984262642,28.472058321411094,36.498883871111616,132,0.8787878787878788,3,2665.27,-1093.0416984262642,141.0105429628617
user_0022,2025,8,1878.2547839512324,28.458405817442916,41.48001903061251,66,0.7878787878787878,2,2670.36,792.1052160487677,70.33713746278526
user_0022,2025,9,1584.4740928296878,25.556033755317547,26.23096830099188,62,0.8225806451612904,1,2561.25,976.7759071703122,61.8633125555759
user_0022,2025,10,2123.6126863461277,31.229598328619524,43.0083318930592,68,0.8382352941176471,2,2684.82,561.2073136538725,79.09702275557123
user_0022,2025,11,2146.701067867836,34.07462012488629,32.663071128361125,63,0.8253968253968254,2,2658.53,511.828932132164,80.74767137733394
user_0023,2025,7,12601.945188426733,91.9850013753776,223.14680885233338,137,0.8467153284671532,4,3490.86,-9111.085188426732,360.9982980820409
user_0023,2025,8,6742.483900061134,96.32119857230191,240.92995202438328,70,0.8714285714285714,6,3302.0,-3440.4839000611337,204.19394003819303
user_0023,2025,9,4575.242807816297,76.25404679693828,142.8555929635692,60,0.85,2,3453.51,-1121.7328078162964,132.48094859480057
user_0023,2025,10,6540.810247313344,118.92382267842444,425.78431252508835,55,0.7636363636363637,4,20463.769355378743,13922.959108065399,31.962881000680078
user_0023,2025,11,5203.732770769033,83.93117372208117,93.33443013117581,62,0.8387096774193549,3,3319.34,-1884.3927707690327,156.77010401974587
user_0024,2025,7,8319.798227433952,66.03014466217422,107.64487368255682,126,0.8412698412698413,6,29183.40969368779,20863.61146625384,28.508657195164822
user_0024,2025,8,4106.150181204422,64.15859658131909,125.89421053077795,64,0.78125,5,3094.54,-1011.6101812044217,132.6901633588327
user_0024,2025,9,4106.19256467022,65.17765975667017,76.46481242720336,63,0.8888888888888888,2,3964.27,-141.92256467022025,103.58004284950874
user_0024,2025,10,3516.299661051446,51.7102891331095,83.09950547862944,68,0.8823529411764706,1,3155.71,-360.589661051446,111.42657788743091
user_0024,2025,11,7120.0335197408995,114.83925031840161,291.16088410649905,62,0.8870967741935484,7,3748.68,-3371.3535197408996,189.93441744136334
user_0025,2025,7,7849.52266392735,68.25671881675956,140.95271434193222,115,0.782608695652174,5,4264.84,-3584.6826639273495,184.0519846917434
user_0025,2025,8,5432.265400464544,75.44813056200755,154.617622307338,72,0.875,7,3922.26,-1510.0054004645435,138.49835045266104
user_0025,2025,9,1689.400596557686,26.396884321213843,41.05685240120299,64,0.78125,3,2425.39,735.9894034423139,69.65480176621847
user_0025,2025,10,5585.248324799236,80.9456278956411,131.79639009601988,69,0.9130434782608695,5,4513.45,-1071.798324799236,123.74676411169364
user_0025,2025,11,3169.9844675441414,51.12878173458292,59.23359798982401,62,0.8225806451612904,3,4211.74,1041.7555324558584,75.26543584229182
user_0026,2025,7,7065.939980571403,53.12736827497295,160.20285985384172,133,0.8646616541353384,5,18045.77849861462,10979.83851804322,39.15563953704661
user_0026,2025,8,3063.4642171428604,55.69934940259746,132.43778153016078,55,0.8363636363636363,1,2947.39,-116.07421714286056,103.93820353407118
user_0026,2025,9,2950.73,56.744807692307695,72.55414679816276,52,0.8076923076923077,0,2974.48,23.75,99.20154110970657
user_0026,2025,10,3625.5552423638264,57.54849591053693,79.74924809030918,63,0.8095238095238095,1,3466.15,-159.40524236382635,104.59891356011212
user_0026,2025,11,3359.2819110578835,71.47408321399752,105.23182983405057,47,0.8297872340425532,3,3661.89,302.6080889421164,91.73628675514239
user_0027,2025,7,5901.086620331611,40.41840150912062,67.69711949877393,146,0.8698630136986302,7,2303.26,-3597.8266203316107,256.2058395635582
user_0027,2025,8,2334.0373567048614,38.90062261174769,62.51751567831363,60,0.8833333333333333,1,2145.63,-188.4073567048613,108.78098072383689
user_0027,2025,9,2347.714043305498,40.47782833285341,53.23415774619434,58,0.8620689655172413,6,2008.89,-338.82404330549775,116.8662317650791
user_0027,2025,10,2198.841045479898,32.33589772764556,48.72723610385388,68,0.8088235294117647,2,1675.36,-523.4810454798983,131.24588419682325
user_0027,2025,11,2479.952553260238,42.75780264241789,51.28961851235633,58,0.8620689655172413,2,3091.78,611.8274467397623,80.21115840261072
user_0028,2025,7,9057.001255486477,72.45601004389182,99.11745457687726,125,0.856,9,3611.92,-5445.081255486477,250.75309684285577
user_0028,2025,8,4546.3,73.32741935483871,92.11590167160108,62,0.8709677419354839,0,3914.98,-631.3200000000002,116.12575287740934
user_0028,2025,9,7639.06942101063,92.03698097603169,263.07396050106087,83,0.8433734939759037,4,3929.21,-3709.8594210106303,194.41743813668984
user_0028,2025,10,4151.785074336167,70.36923854807063,98.5663713925039,59,0.864406779661017,5,3716.21,-435.57507433616684,111.7209488789968
user_0028,2025,11,3851.640778951486,53.49501081877064,71.40567757401443,72,0.8333333333333334,3,3958.79,107.14922104851394,97.29338456830209
user_0029,2025,7,10939.794591120235,74.9300999391797,120.1478981673782,146,0.863013698630137,11,3134.82,-7804.974591120235,348.97680221257474
user_0029,2025,8,4926.16018058623,66.5697321700842,90.73416747589519,74,0.8513513513513513,2,4561.74,-364.42018058623034,107.98862233678884
user_0029,2025,9,4191.610595550727,57.41932322672229,147.37175964154437,73,0.863013698630137,5,2812.1,-1379.5105955507274,149.0562425074047
user_0029,2025,10,4255.345961554303,56.737946154057376,68.63452369504556,75,0.84,5,3963.83,-291.51596155430343,107.35440121181543
user_0029,2025,11,5653.602678651086,84.38212953210575,223.79952384926787,67,0.8208955223880597,5,4861.89,-791.7126786510853,116.28405164763261
user_0030,2025,7,3772.389380307298,30.179115042458385,67.58680040254151,125,0.864,8,9044.875792968294,5272.486412660996,41.707475775842546
user_0030,2025,8,1035.3778955896075,14.79111279413725,18.08266024849446,70,0.8714285714285714,2,1266.53,231.15210441039244,81.74918048444233
user_0030,2025,9,919.113947162661,12.590602015926864,21.300907698822538,73,0.8493150684931506,3,1385.55,466.43605283733893,66.33567515879334
user_0030,2025,10,1720.56535018331,26.88383359661422,48.50799930752718,64,0.84375,2,2110.59,390.02464981669004,81.52058666928727
user_0030,2025,11,1251.9717359729027,16.692956479638703,22.941443265927646,75,0.8666666666666667,2,1499.92,247.94826402709737,83.46923409067834
user_0031,2025,7,9150.923290630173,67.78461696763091,116.79391230075153,135,0.837037037037037,8,2328.08,-6822.843290630173,393.06738989339595
user_0031,2025,8,3650.124195418952,54.47946560326794,60.75179659504767,67,0.8955223880597015,6,3383.27,-266.8541954189518,107.8874637678622
user_0031,2025,9,2487.0969071466234,40.114466244300374,65.3818433205772,62,0.8709677419354839,2,2510.62,23.52309285337651,99.06305642218351
user_0031,2025,10,5664.298355633228,89.90949770846395,298.1997016166024,63,0.8412698412698413,4,3176.57,-2487.728355633228,178.3149231917832
user_0031,2025,11,2671.2004245211633,39.86866305255467,43.49200195562117,67,0.7910447761194029,2,3065.65,394.4495754788368,87.13324823515937
user_0032,2025,7,7167.688267112966,48.75978413002018,63.05733178457793,147,0.8571428571428571,7,4967.08,-2200.608267112966,144.30386196946628
user_0032,2025,8,3143.520145992221,44.27493163369325,55.43889113056882,71,0.8450704225352113,1,3110.86,-32.660145992220805,101.04987514681538
user_0032,2025,9,3523.47,71.90755102040816,105.27749954545946,49,0.8163265306122449,0,4915.15,1391.6799999999998,71.68590989084768
user_0032,2025,10,3574.323855327842,61.62627336772142,95.21199511114521,58,0.7758620689655172,2,3217.93,-356.3938553278422,111.07525195786863
user_0032,2025,11,2786.4465180266957,47.22790708519823,83.55693874742508,59,0.847457627118644,3,2997.83,211.38348197330424,92.94878355432749
user_0033,2025,7,10421.010413215541,81.41414385324642,138.08258159737917,128,0.8125,5,3808.89,-6612.120413215542,273.59704305494625
user_0033,2025,8,3538.981432241673,56.17430844828052,62.38997671467506,63,0.8253968253968254,2,3931.89,392.9085677583271,90.00713225043613
user_0033,2025,9,4614.1113388430595,61.52148451790746,81.00039530610846,75,0.8666666666666667,1,4121.89,-492.22133884305913,111.94164179158248
user_0033,2025,10,4260.122355538126,59.16836604914064,70.34172183802261,72,0.8194444444444444,3,4112.52,-147.60235553812527,103.58909757370482
user_0033,2025,11,6134.54395494848,103.97532127031322,299.355609514043,59,0.847457627118644,4,4022.6,-2111.94395494848,152.5019627839825
user_0034,2025,7,7683.1091189859,57.76773773673609,122.2681212532306,133,0.8571428571428571,11,2648.45,-5034.6591189859,290.09832615250053
user_0034,2025,8,4603.636438622973,74.25220062295118,126.57775030515016,62,0.8548387096774194,6,3387.79,-1215.8464386229734,135.88907336709104
user_0034,2025,9,4016.561351628738,68.07731104455489,86.97621918108794,59,0.8813559322033898,8,3394.71,-621.851351628738,118.3182466728745
user_0034,2025,10,3212.5945502442482,52.665484430233576,63.27035746806282,61,0.8524590163934426,3,3172.11,-40.48455024424811,101.27626564792041
user_0034,2025,11,3620.211900925795,46.41297308879224,76.04043914547188,78,0.8846153846153846,1,3784.49,164.27809907420487,95.6591747085022
user_0035,2025,7,12496.665953801925,91.88724966030827,167.30036059329086,136,0.8088235294117647,6,3737.55,-8759.115953801924,334.35448231600714
user_0035,2025,8,3951.5083978488597,74.5567622235634,91.25669114338537,53,0.8113207547169812,3,3897.05,-54.45839784885948,101.3974262031244
user_0035,2025,9,4666.752417292976,70.70836995898449,92.38285290095065,66,0.803030303030303,4,4007.98,-658.7724172929761,116.43651957577075
user_0035,2025,10,5780.3045393686925,87.58037180861655,122.7118195386887,66,0.8636363636363636,1,26645.551811621586,20865.247272252895,21.693318945819634
user_0035,2025,11,6696.2241464661065,93.00311314536259,223.17446196695045,72,0.8611111111111112,7,3810.27,-2885.9541464661065,175.74146048616257
user_0036,2025,7,9212.037604691906,70.32089774573974,157.45290085145143,131,0.8320610687022901,3,3898.39,-5313.647604691907,236.3036434192553
user_0036,2025,8,5521.433358467939,89.05537674948289,104.33990070631933,62,0.8225806451612904,5,3871.92,-1649.5133584679388,142.60194834779486
user_0036,2025,9,4153.942039966557,72.87617613976415,91.54236936680483,57,0.8596491228070176,7,18891.591108538796,14737.649068572238,21.988312239560486
user_0036,2025,10,3807.125238199386,69.22045887635247,84.68651517379244,55,0.8181818181818182,2,4090.7,283.57476180061394,93.06781817780296
user_0036,2025,11,6143.773909348515,133.56030237714162,270.6767160966345,46,0.8260869565217391,2,3832.24,-2311.5339093485154,160.31808835951077
user_0037,2025,7,7969.783301926233,54.96402277190506,78.6367185884572,145,0.8758620689655172,8,2350.33,-5619.4533019262335,339.0920977873845
user_0037,2025,8,4604.080379359286,76.73467298932142,142.24046111996574,60,0.7833333333333333,6,2262.96,-2341.120379359286,203.4539001731929
user_0037,2025,9,4506.053781089115,67.25453404610619,131.73545025787053,67,0.8208955223880597,6,2351.58,-2154.4737810891147,191.6181367884195
user_0037,2025,10,2256.558966118167,37.60931610196945,46.6548046703584,60,0.9,3,10560.454029768263,8303.895063650096,21.368010880567077
user_0037,2025,11,3982.4106185481496,73.7483447879287,112.05040945340646,54,0.8148148148148148,2,2439.89,-1542.5206185481497,163.22090826013263
user_0038,2025,7,11605.003047511835,79.48632224323174,185.26410716524478,146,0.8561643835616438,8,4255.98,-7349.023047511835,272.6752251540617
user_0038,2025,8,6526.840937202636,100.41293749542517,131.44967054495774,65,0.8,2,6031.69,-495.15093720263667,108.20915758606024
user_0038,2025,9,4302.19977367133,75.47718901177772,136.63277173793696,57,0.7894736842105263,8,3106.02,-1196.1797736713302,138.51165715839983
user_0038,2025,10,8022.3254401350705,131.51353180549296,249.83339064172617,61,0.8852459016393442,1,5878.65,-2143.675440135071,136.46543747518683
user_0038,2025,11,4620.244324330467,90.59302596726405,86.62053120071347,51,0.7450980392156863,2,5274.87,654.6256756695329,87.58972873891616
user_0039,2025,7,9401.572924632428,83.19976039497725,135.261664849264,113,0.7876106194690266,12,3268.69,-6132.882924632428,287.625101329047
user_0039,2025,8,4519.131701855175,61.069347322367236,118.50663721295017,74,0.8648648648648649,5,2655.1,-1864.0317018551755,170.20570606964617
user_0039,2025,9,4502.404361449151,62.533393909015984,78.07058629292223,72,0.8333333333333334,3,3379.87,-1122.5343614491512,133.21235318071854
user_0039,2025,10,2884.8310549180555,54.43077462109539,80.35731463710525,53,0.8113207547169812,3,2128.49,-756.3410549180558,135.53416059826714
user_0039,2025,11,2422.369692161402,44.04308531202549,51.72857622995258,55,0.7636363636363637,1,2466.16,43.79030783859798,98.22435252219654
user_0040,2025,7,9198.703936749765,62.57621725680112,91.42893560832319,147,0.8775510204081632,5,19875.279274286568,10676.575337536802,46.28213676801257
user_0040,2025,8,8710.21690824187,145.17028180403116,488.9702604598926,60,0.8333333333333334,3,3594.9,-5115.31690824187,242.29371910878936
user_0040,2025,9,4910.031083367035,81.83385138945057,123.3929731684135,60,0.7666666666666667,2,3956.85,-953.1810833670347,124.08939139383688
user_0040,2025,10,7915.982615780876,119.93913054213448,267.5642931324548,66,0.8636363636363636,4,3540.0,-4375.982615780876,223.61532812940328
user_0040,2025,11,5100.396255179834,73.91878630695412,96.40231487793132,69,0.8260869565217391,4,13550.396934410186,8450.000679230352,37.64019814229775
user_0041,2025,7,3547.668748253169,24.808872365406774,31.36006009369158,143,0.8601398601398601,3,2797.13,-750.5387482531687,126.83245856478493
user_0041,2025,8,2075.8745843245174,37.069189005794954,59.61704695581584,56,0.875,1,2615.65,539.7754156754827,79.36362220956616
